,snap_date,day_of_fiscal_quarter_number,fiscal_year_number,fiscal_quarter_number,channel,bcs,cld,cmt,p,target
6466,2016-12-16,16,2017,4,W,1080.3495282062454,462.1806354166667,300.206033621472,603.1125462586014,1885.3927337686669
6467,2016-12-17,17,2017,4,W,1075.636194872912,462.1806354166667,297.610033621472,603.1125462586014,1885.3927337686669
6468,2016-12-18,18,2017,4,W,1074.6935282062454,458.31796875,297.610033621472,602.9805462586014,1885.3927337686669
6469,2016-12-19,19,2017,4,W,966.8327173589387,327.5586666666667,268.81136695480535,747.7405462586014,1885.3927337686669
6470,2016-12-20,20,2017,4,W,879.3927173589387,348.94666666666666,273.626033621472,772.0725462586014,1885.3927337686669
6471,2016-12-21,21,2017,4,W,859.4353840256053,374.64,271.9113669548053,772.151212925268,1885.3927337686669
6472,2016-12-22,22,2017,4,W,848.9553840256054,397.856,266.32070028813865,731.2372129252681,1885.3927337686669
6473,2016-12-23,23,2017,4,W,840.4881008132293,410.87466666666666,262.3273669548053,731.2372129252681,1885.3927337686669
6474,2016-12-24,24,2017,4,W,838.6294341465626,410.87466666666666,261.862033621472,731.2372129252681,1885.3927337686669
6475,2016-12-25,25,2017,4,W,838.1641008132293,410.87466666666666,260.79670028813865,731.2372129252681,1885.3927337686669
6476,2016-12-26,26,2017,4,W,837.2334341465626,421.3346666666667,259.7313669548053,731.105212925268,1885.3927337686669
6477,2016-12-27,27,2017,4,W,828.0441008132293,424.36133333333333,259.6737435428053,730.105212925268,1885.3927337686669
6478,2016-12-28,28,2017,4,W,814.3787674798959,433.88533333333334,257.79507687613864,730.105212925268,1885.3927337686669
6479,2016-12-29,29,2017,4,W,804.5974341465626,437.75466666666665,252.08441020947197,729.8785462586013,1885.3927337686669
6480,2016-12-30,30,2017,4,W,801.2787674798959,466.89733333333334,246.95897010530533,728.4425462586014,1885.3927337686669
6481,2016-12-31,31,2017,4,W,800.8134341465626,469.06266666666664,246.95897010530533,728.4425462586014,1885.3927337686669
6482,2017-01-01,32,2017,4,W,800.2174341465626,469.06266666666664,246.95897010530533,728.4425462586014,1885.3927337686669
6483,2017-01-02,33,2017,4,W,791.7107674798959,496.676,237.73878443800933,728.4425462586014,1885.3927337686669
6484,2017-01-03,34,2017,4,W,781.427674136796,501.0933333333333,234.88278443801065,727.6207221457,1885.3927337686669
6485,2017-01-04,35,2017,4,W,780.8783408034627,539.6226666666666,223.89078443801066,699.3940554790333,1885.3927337686669
6486,2017-01-05,36,2017,4,W,765.4903408034627,558.364,215.85345110467733,732.3020554790334,1885.3927337686669
6487,2017-01-06,37,2017,4,W,733.5970074701294,577.1693333333334,208.32811777134398,583.4913888123666,1885.3927337686669
6488,2017-01-07,38,2017,4,W,730.8690074701294,577.1693333333334,207.62411777134267,583.4913888123666,1885.3927337686669
6489,2017-01-08,39,2017,4,W,729.7383408034627,577.1693333333334,207.86278443801066,582.7873888123667,1885.3927337686669
6490,2017-01-09,40,2017,4,W,709.2810074701293,617.1666666666666,196.75478443801066,513.3113888123667,1885.3927337686669
6491,2017-01-10,41,2017,4,W,681.85488694262,656.4986666666666,193.807024509624,462.66338881236663,1885.3927337686669
6492,2017-01-11,42,2017,4,W,651.3024071249107,707.7013333333333,183.763024509624,436.3443535057,1885.3927337686669
6493,2017-01-12,43,2017,4,W,634.878134248768,735.7866666666666,180.63614443862,396.85502017236666,1885.3927337686669
6494,2017-01-13,44,2017,4,W,624.7928009154347,788.3546666666666,170.22838451023466,373.12435350569996,1885.3927337686669
6495,2017-01-14,45,2017,4,W,623.662134248768,788.3546666666666,169.297717843568,372.65902017236664,1885.3927337686669
6496,2017-01-15,46,2017,4,W,622.9354675821013,788.3546666666666,166.101717843568,372.65902017236664,1885.3927337686669
6497,2017-01-16,47,2017,4,W,609.2208009154347,844.6,162.83105117690133,367.00702017236665,1885.3927337686669
6498,2017-01-17,48,2017,4,W,587.5154675821013,862.7013333333333,163.685717843568,344.9123535057,1885.3927337686669
6499,2017-01-18,49,2017,4,W,570.8968009154346,893.3693333333333,158.38971784356798,328.91002017236667,1885.3927337686669
6500,2017-01-19,50,2017,4,W,562.605313863192,925.0467619047613,147.342091215964,331.97935350570003,1885.3927337686669
6501,2017-01-20,51,2017,4,W,550.5759805298586,954.9787619047613,145.530091215964,330.5833535057,1885.3927337686669
6502,2017-01-21,52,2017,4,W,544.8226471965253,954.9787619047613,145.06475788263066,330.25668683903336,1885.3927337686669
6503,2017-01-22,53,2017,4,W,545.4226471965253,954.9787619047613,141.73275788263066,329.1913535057,1885.3927337686669
6504,2017-01-23,54,2017,4,W,511.63592270672933,978.9814285714281,140.50875788263068,329.72068683903336,1885.3927337686669
6505,2017-01-24,55,2017,4,W,504.9172560400627,986.7627619047613,136.63239785302534,327.3913535057,1885.3927337686669
6506,2017-01-25,56,2017,4,W,496.23885597495865,1012.0680952380947,143.28705118605333,285.96868683903335,1885.3927337686669
6507,2017-01-26,57,2017,4,W,526.2575226416253,1030.1067619047612,165.41445833064134,214.01909334309866,1885.3927337686669
6508,2017-01-27,58,2017,4,W,519.761668375724,1059.3840952380947,163.120713809624,212.88266666666667,1885.3927337686669
6509,2017-01-28,59,2017,4,W,519.761668375724,1059.3840952380947,163.120713809624,212.88266666666667,1885.3927337686669
6510,2017-01-29,60,2017,4,W,520.161668375724,1059.3840952380947,162.65538047629067,212.88266666666667,1885.3927337686669
6511,2017-01-30,61,2017,4,W,494.1750017090573,1084.7987619047612,155.81138047629068,209.43066666666667,1885.3927337686669
6512,2017-01-31,62,2017,4,W,452.51662998449865,1258.7913973214281,192.668713809624,133.66933333333333,1885.3927337686669
6513,2017-02-01,63,2017,4,W,398.3072966511653,1324.475397321428,167.49100002797465,117.26133333333334,1885.3927337686669
6514,2017-02-02,64,2017,4,W,383.125963317832,1351.4458173714265,182.21366669464135,117.66,1885.3927337686669
6515,2017-02-03,65,2017,4,W,363.725963317832,1378.31915070476,137.152333361308,117.12933333333334,1885.3927337686669
6516,2017-02-04,66,2017,4,W,362.5952966511653,1378.31915070476,137.020333361308,117.12933333333334,1885.3927337686669
6517,2017-02-05,67,2017,4,W,358.06762998449864,1378.31915070476,136.55500002797467,117.12933333333334,1885.3927337686669
6518,2017-02-06,68,2017,4,W,330.472963317832,1406.90315070476,121.80033336130774,107.44933333333333,1885.3927337686669
6519,2017-02-07,69,2017,4,W,323.5428946376227,1443.82315070476,114.67900002797441,70.144,1885.3927337686669
6520,2017-02-08,70,2017,4,W,295.878520456208,1471.7911507047602,115.6762542142724,19.288,1885.3927337686669
6521,2017-02-09,71,2017,4,W,277.13852045620797,1501.5724840380935,110.5638800328572,9.381333333333334,1885.3927337686669
6522,2017-02-10,72,2017,4,W,274.4678537895413,1532.6524840380935,107.58654669952386,30.953333333333333,1885.3927337686669
6523,2017-02-11,73,2017,4,W,273.7638537895413,1532.6524840380935,106.73321336619054,30.953333333333333,1885.3927337686669
6524,2017-02-12,74,2017,4,W,272.3678537895413,1532.6524840380935,104.8718800328572,30.953333333333333,1885.3927337686669
6525,2017-02-13,75,2017,4,W,254.41585378954133,1558.7071507047601,101.6118800328572,27.990666666666666,1885.3927337686669
6526,2017-02-14,76,2017,4,W,243.90518712287465,1582.8924840380935,99.68521336619054,6.657333333333334,1885.3927337686669
6527,2017-02-15,77,2017,4,W,229.30118712287467,1643.14315070476,84.5718800328572,13.324,1885.3927337686669
6528,2017-02-16,78,2017,4,W,253.21022551409865,1683.6738173714268,77.98521336619054,6.657333333333334,1885.3927337686669
6529,2017-02-17,79,2017,4,W,245.96889218076532,1711.1378173714268,81.03721336619053,8.585333333333333,1885.3927337686669
6530,2017-02-18,80,2017,4,W,216.070520456208,1711.1378173714268,81.03721336619053,8.585333333333333,1885.3927337686669
6531,2017-02-19,81,2017,4,W,214.674520456208,1711.1378173714268,81.03721336619053,8.585333333333333,1885.3927337686669
6532,2017-02-20,82,2017,4,W,261.78170650659735,1748.8298173714268,74.91454669952387,8.585333333333333,1885.3927337686669
6533,2017-02-21,83,2017,4,W,201.72570650659733,1774.4324840380934,71.3958800328572,8.585333333333333,1885.3927337686669
6534,2017-02-22,84,2017,4,W,186.68533333333335,1800.0658173714269,51.08534666697186,8.454666666666666,1885.3927337686669
6535,2017-02-23,85,2017,4,W,184.49733333333333,1815.2818173714268,51.82134666697186,8.454666666666666,1885.3927337686669
6536,2017-02-24,86,2017,4,W,66.84666666666666,1856.8098173714268,54.64726157572947,19.86,1885.3927337686669
6537,2017-02-25,87,2017,4,W,65.584,1856.8098173714268,54.64726157572947,19.86,1885.3927337686669
6538,2017-02-26,88,2017,4,W,65.584,1856.8098173714268,55.24726157572947,19.86,1885.3927337686669
6539,2017-02-27,89,2017,4,W,38.392,1886.0658173714269,47.4165949090628,6.526666666666666,1885.3927337686669
6540,2017-02-28,90,2017,4,W,6.1066666666666665,1934.3138173714267,1.0653333333333332,3.3333333333333335,1885.3927337686669
6541,2017-03-01,1,2018,1,C,1024.5737093862347,0.0,10905.6330085874,1397.68608015052,72981.28437264547
6542,2017-03-02,2,2018,1,C,1024.5737093862347,32.778666666666666,11117.366608587401,1342.2259639235733,72981.28437264547
6543,2017-03-03,3,2018,1,C,1004.4295994075,32.778666666666666,11010.7266085874,1448.8659639235732,72981.28437264547
6544,2017-03-04,4,2018,1,C,1004.4295994075,32.778666666666666,11010.7266085874,1448.8659639235732,72981.28437264547
6545,2017-03-05,5,2018,1,C,1004.4295994075,32.778666666666666,11010.7266085874,1428.8659639235732,72981.28437264547
6546,2017-03-06,6,2018,1,C,1004.4295994075,38.364,11010.2546085874,1428.8659639235732,72981.28437264547
6547,2017-03-07,7,2018,1,C,967.8759718033333,55.525986347999996,10803.987941920734,937.419591527744,72981.28437264547
6548,2017-03-08,8,2018,1,C,1009.3066384699999,495.0902653553867,10792.98207473324,878.474591527744,72981.28437264547
6549,2017-03-09,9,2018,1,C,1054.1973051366667,518.5796996353866,11495.871720566573,859.2516210880174,72981.28437264547
6550,2017-03-10,10,2018,1,C,1113.3287582616667,691.7050754883787,11617.187107145453,860.4097923440173,72981.28437264547
6551,2017-03-11,11,2018,1,C,1113.3287582616667,691.7050754883787,11617.187107145453,860.4097923440173,72981.28437264547
6552,2017-03-12,12,2018,1,C,1113.3287582616667,739.2796294083786,11633.18710714544,860.4097923440173,72981.28437264547
6553,2017-03-13,13,2018,1,C,1113.3287582616667,739.2796294083786,11565.809364210507,856.5899113120173,72981.28437264547
6554,2017-03-14,14,2018,1,C,1144.4887582616666,1258.6776827767053,11574.32531914384,856.5899113120173,72981.28437264547
6555,2017-03-15,15,2018,1,C,1036.9127582616666,1413.6372561816534,28512.547327003867,848.3299113120173,72981.28437264547
6556,2017-03-16,16,2018,1,C,1089.3127582616667,1629.1779949606932,28459.577444000002,850.0405779786839,72981.28437264547
6557,2017-03-17,17,2018,1,C,1089.3127582616667,1688.98076740524,28577.460437326932,1054.431351416184,72981.28437264547
6558,2017-03-18,18,2018,1,C,1089.3127582616667,1688.98076740524,28577.460437326932,1054.431351416184,72981.28437264547
6559,2017-03-19,19,2018,1,C,1105.4680094032187,1688.98076740524,28566.273770660267,1054.431351416184,72981.28437264547
6560,2017-03-20,20,2018,1,C,1106.7523557573854,2103.816975738573,28529.685062362667,1031.9133930470493,72981.28437264547
6561,2017-03-21,21,2018,1,C,1115.550111864052,3048.2273076531196,28525.865181330664,1018.732851305716,72981.28437264547
6562,2017-03-22,22,2018,1,C,1080.7767785307185,3152.771974009533,28500.294517192,1000.026450273716,72981.28437264547
6563,2017-03-23,23,2018,1,C,1174.0020607225,6028.229294993266,26105.694885345598,797.3125836070493,72981.28437264547
6564,2017-03-24,24,2018,1,C,1174.0020607225,6260.599155425906,25895.523258718,797.3125836070493,72981.28437264547
6565,2017-03-25,25,2018,1,C,1174.0020607225,6260.599155425906,25895.523258718,797.3125836070493,72981.28437264547
6566,2017-03-26,26,2018,1,C,1174.0020607225,6260.599155425906,25895.523258718,835.4685836070494,72981.28437264547
6567,2017-03-27,27,2018,1,C,1182.0649648891667,6342.025976354814,25885.922458718003,737.1031461070494,72981.28437264547
6568,2017-03-28,28,2018,1,C,1171.8142982225002,6437.55533102148,25876.802458718,689.0141564506254,72981.28437264547
6569,2017-03-29,29,2018,1,C,1054.7669805141668,7818.058273403507,25379.804924734002,677.9520236381253,72981.28437264547
6570,2017-03-30,30,2018,1,C,1054.7669805141668,8223.932512842666,25591.124531507332,676.0094126474587,72981.28437264547
6571,2017-03-31,31,2018,1,C,1050.3681024608334,8336.85395458876,25481.743998174003,676.0094126474587,72981.28437264547
6572,2017-04-01,32,2018,1,C,1050.3681024608334,8336.85395458876,25481.743998174003,676.0094126474587,72981.28437264547
6573,2017-04-02,33,2018,1,C,1050.3681024608334,8336.85395458876,25481.743998174003,676.0094126474587,72981.28437264547
6574,2017-04-03,34,2018,1,C,1074.1865344608334,8655.999640475933,25521.077331507335,652.1909806474587,72981.28437264547
6575,2017-04-04,35,2018,1,C,1040.756068315,8689.366220734186,25447.841130986533,652.1909806474587,72981.28437264547
6576,2017-04-05,36,2018,1,C,1280.756068315,8813.705912396093,25588.570534632265,588.089313980792,72981.28437264547
6577,2017-04-06,37,2018,1,C,1280.756068315,9102.528524056626,25821.3049547236,580.0174474443334,72981.28437264547
6578,2017-04-07,38,2018,1,C,1280.756068315,9283.400595096227,25821.3049547236,580.0174474443334,72981.28437264547
6579,2017-04-08,39,2018,1,C,1280.756068315,9283.32706395308,25821.3049547236,580.0174474443334,72981.28437264547
6580,2017-04-09,40,2018,1,C,1280.756068315,9283.32706395308,25821.3049547236,580.0174474443334,72981.28437264547
6581,2017-04-10,41,2018,1,C,1252.5387582616665,9947.108216079267,25649.2395564436,820.3001557776668,72981.28437264547
6582,2017-04-11,42,2018,1,C,1214.3827582616666,9916.614882745933,25666.603556443602,741.8286891109999,72981.28437264547
6583,2017-04-12,43,2018,1,C,1209.5827582616666,10410.529800845146,26827.081945776936,741.8286891109999,72981.28437264547
6584,2017-04-13,44,2018,1,C,1416.5667999283332,10512.97034974924,26810.375279110267,541.5459807776667,72981.28437264547
6585,2017-04-14,45,2018,1,C,1384.7701332616666,10512.970349749226,26864.5386124436,541.5459807776667,72981.28437264547
6586,2017-04-15,46,2018,1,C,1384.7701332616666,10523.903683082573,26886.90527911027,541.5459807776667,72981.28437264547
6587,2017-04-16,47,2018,1,C,1384.7701332616666,10523.903683082573,26886.90527911027,541.5459807776667,72981.28437264547
6588,2017-04-17,48,2018,1,C,1428.4991202408269,10633.35815840324,26808.5386124436,541.5459807776667,72981.28437264547
6589,2017-04-18,49,2018,1,C,1428.4991202408269,10730.348370058213,26740.80502706093,541.5459807776667,72981.28437264547
6590,2017-04-19,50,2018,1,C,1422.78874869792,14420.342749545067,24672.045367115865,537.0951539547507,72981.28437264547
6591,2017-04-20,51,2018,1,C,1422.78874869792,14431.129763054132,24478.1881116492,528.892487288084,72981.28437264547
6592,2017-04-21,52,2018,1,C,1426.3887486979202,15338.5525020236,26433.450833595867,528.8924872880826,72981.28437264547
6593,2017-04-22,53,2018,1,C,1426.3887486979202,15338.5525020236,26433.450833595867,528.892487288084,72981.28437264547
6594,2017-04-23,54,2018,1,C,1422.78874869792,15338.5525020236,26433.450833595867,528.892487288084,72981.28437264547
6595,2017-04-24,55,2018,1,C,1400.4220820312535,15367.263857698132,26489.137636113202,528.892487288084,72981.28437264547
6596,2017-04-25,56,2018,1,C,1400.4220820312535,15548.783857698132,26489.137636113202,431.4742928667493,72981.28437264547
6597,2017-04-26,57,2018,1,C,1511.4795221354132,16368.327040782668,26368.997503573064,295.618241771916,72981.28437264547
6598,2017-04-27,58,2018,1,C,1548.0331497395869,16657.825863208,26332.868934293336,259.0646141677507,72981.28437264547
6599,2017-04-28,59,2018,1,C,1548.0331497395869,17391.37735005827,26234.55141411107,259.0646141677507,72981.28437264547
6600,2017-04-29,60,2018,1,C,1548.0331497395869,17588.171928003598,26234.55141411107,259.0646141677507,72981.28437264547
6601,2017-04-30,61,2018,1,C,1548.0331497395869,17588.171928003598,26234.55141411107,259.0646141677507,72981.28437264547
6602,2017-05-01,62,2018,1,C,1569.52648307292,17588.171928003598,26283.527414111068,201.92061416775067,72981.28437264547
6603,2017-05-02,63,2018,1,C,1569.52648307292,17819.90603409973,26229.783455795063,198.19898416774933,72981.28437264547
6604,2017-05-03,64,2018,1,C,1584.1208027293467,18246.999314373064,25742.6252958016,198.19898416774933,72981.28437264547
6605,2017-05-04,65,2018,1,C,1755.8941360626802,19315.445522808135,27183.8034674324,198.19898416775067,72981.28437264547
6606,2017-05-05,66,2018,1,C,1755.8941360626802,19811.898381568666,27301.710256296403,198.19898416775067,72981.28437264547
6607,2017-05-06,67,2018,1,C,1755.8941360626802,19823.64238156867,27301.902256296402,198.19898416774933,72981.28437264547
6608,2017-05-07,68,2018,1,C,1755.8941360626802,19823.64238156867,27982.550872868534,198.19898416774933,72981.28437264547
6609,2017-05-08,69,2018,1,C,1734.4008027293469,19915.6664319244,30275.163595524667,198.19898416774933,72981.28437264547
6610,2017-05-09,70,2018,1,C,1743.28330923976,19911.623765257733,30010.231966720134,189.31647765733334,72981.28437264547
6611,2017-05-10,71,2018,1,C,1759.68330923976,21599.7573069244,31393.76365171773,169.31647765733334,72981.28437264547
6612,2017-05-11,72,2018,1,C,1787.91930923976,21795.267866180533,31342.511231626402,169.31647765733334,72981.28437264547
6613,2017-05-12,73,2018,1,C,1616.1459759064267,21870.7519466308,31353.406791522266,169.31647765733334,72981.28437264547
